severity_kw,duration_min,affects,profile,ramp_s,seed,warning_detected,warning_latency_min,critical_detected,critical_latency_min,attribution,attribution_correct,n_fp_warnings
2.0,240,spindle,ramp,1800,193,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1800,194,False,,False,,,,0
2.0,240,spindle,ramp,1800,195,False,,False,,,,0
2.0,240,spindle,ramp,1800,196,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,197,False,,False,,,,0
2.0,240,spindle,ramp,1800,198,True,13.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,199,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,200,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,202,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,204,False,,False,,,,0
2.0,240,spindle,ramp,1800,205,False,,False,,,,0
2.0,240,spindle,ramp,1800,206,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,207,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,208,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1800,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1800,210,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,211,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,212,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,213,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1800,214,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,215,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,217,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,218,False,,False,,,,0
2.0,240,spindle,ramp,1800,219,False,,False,,,,0
2.0,240,spindle,ramp,1800,220,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,221,False,,False,,,,0
2.0,240,spindle,ramp,1800,222,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1800,223,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1800,224,False,,False,,,,0
2.0,240,spindle,ramp,1800,225,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1800,226,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,227,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,228,False,,False,,,,0
2.0,240,spindle,ramp,1800,229,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,230,False,,False,,,,0
2.0,240,spindle,ramp,1800,231,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,232,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,233,True,33.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,234,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,235,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,236,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,237,False,,False,,,,0
2.0,240,spindle,ramp,1800,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1800,239,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,240,False,,False,,,,0
2.0,240,spindle,ramp,1800,241,False,,False,,,,0
2.0,240,spindle,ramp,2160,42,False,,False,,,,0
2.0,240,spindle,ramp,2160,43,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,44,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,45,False,,False,,,,0
2.0,240,spindle,ramp,2160,46,False,,False,,,,0
2.0,240,spindle,ramp,2160,47,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,2160,48,False,,False,,,,0
2.0,240,spindle,ramp,2160,49,True,33.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,50,False,,False,,,,0
2.0,240,spindle,ramp,2160,51,False,,False,,,,0
2.0,240,spindle,ramp,2160,52,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,2160,53,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,2160,54,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,55,False,,False,,,,0
2.0,240,spindle,ramp,2160,56,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,57,False,,False,,,,0
2.0,240,spindle,ramp,2160,58,False,,False,,,,0
2.0,240,spindle,ramp,2160,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,2160,60,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,61,False,,False,,,,0
2.0,240,spindle,ramp,2160,62,False,,False,,,,0
2.0,240,spindle,ramp,2160,63,False,,False,,,,0
2.0,240,spindle,ramp,2160,64,False,,False,,,,0
2.0,240,spindle,ramp,2160,65,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,66,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,2160,67,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,68,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,2160,69,False,,False,,,,0
2.0,240,spindle,ramp,2160,70,False,,False,,,,0
2.0,240,spindle,ramp,2160,71,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,72,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,2160,73,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,2160,74,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,75,False,,False,,,,0
2.0,240,spindle,ramp,2160,76,False,,False,,,,0
2.0,240,spindle,ramp,2160,77,True,34.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,78,True,48.0,True,54.0,spindle,True,0
2.0,240,spindle,ramp,2160,79,True,48.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,2160,81,False,,False,,,,0
2.0,240,spindle,ramp,2160,82,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,2160,83,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,2160,84,False,,False,,,,0
2.0,240,spindle,ramp,2160,85,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,86,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,87,False,,False,,,,0
2.0,240,spindle,ramp,2160,88,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,89,False,,False,,,,0
2.0,240,spindle,ramp,2160,90,False,,False,,,,0
2.0,240,spindle,ramp,2160,91,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,2160,92,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,2160,93,False,,False,,,,0
2.0,240,spindle,ramp,2160,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,2160,95,False,,False,,,,0
2.0,240,spindle,ramp,2160,96,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,2160,97,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,98,True,54.0,True,60.0,spindle,True,0
2.0,240,spindle,ramp,2160,99,False,,False,,,,0
2.0,240,spindle,ramp,2160,100,False,,False,,,,0
2.0,240,spindle,ramp,2160,101,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,2160,102,False,,False,,,,0
2.0,240,spindle,ramp,2160,103,False,,False,,,,0
2.0,240,spindle,ramp,2160,104,False,,False,,,,0
2.0,240,spindle,ramp,2160,105,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,106,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,107,False,,False,,,,0
2.0,240,spindle,ramp,2160,108,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,109,False,,False,,,,0
2.0,240,spindle,ramp,2160,110,False,,False,,,,0
2.0,240,spindle,ramp,2160,111,True,67.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,112,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,2160,114,False,,False,,,,0
2.0,240,spindle,ramp,2160,115,True,45.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,116,True,14.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,117,False,,False,,,,0
2.0,240,spindle,ramp,2160,118,False,,False,,,,0
2.0,240,spindle,ramp,2160,119,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,120,False,,False,,,,0
2.0,240,spindle,ramp,2160,121,False,,False,,,,0
2.0,240,spindle,ramp,2160,122,False,,False,,,,0
2.0,240,spindle,ramp,2160,123,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,2160,124,False,,False,,,,0
2.0,240,spindle,ramp,2160,125,True,36.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,126,False,,False,,,,0
2.0,240,spindle,ramp,2160,127,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,2160,128,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,129,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,130,False,,False,,,,0
2.0,240,spindle,ramp,2160,131,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,132,False,,False,,,,0
2.0,240,spindle,ramp,2160,133,False,,False,,,,0
2.0,240,spindle,ramp,2160,134,False,,False,,,,0
2.0,240,spindle,ramp,2160,135,False,,False,,,,0
2.0,240,spindle,ramp,2160,136,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,137,False,,False,,,,0
2.0,240,spindle,ramp,2160,138,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,139,True,32.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,2160,140,True,28.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,141,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,2160,142,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,143,False,,False,,,,0
2.0,240,spindle,ramp,2160,144,True,53.0,True,59.0,spindle,True,0
2.0,240,spindle,ramp,2160,145,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,146,True,28.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,147,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,2160,148,True,16.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,149,False,,False,,,,0
2.0,240,spindle,ramp,2160,150,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,151,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,2160,152,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,153,True,64.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,154,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,155,False,,False,,,,0
2.0,240,spindle,ramp,2160,156,False,,False,,,,0
2.0,240,spindle,ramp,2160,157,False,,False,,,,0
2.0,240,spindle,ramp,2160,158,False,,False,,,,0
2.0,240,spindle,ramp,2160,159,False,,False,,,,0
2.0,240,spindle,ramp,2160,160,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,161,True,43.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,162,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,163,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,164,False,,False,,,,0
2.0,240,spindle,ramp,2160,165,True,41.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,166,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,167,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,2160,168,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,2160,169,False,,False,,,,0
2.0,240,spindle,ramp,2160,170,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,2160,171,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,2160,172,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,173,True,34.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,174,True,34.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,175,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,176,True,36.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,177,False,,False,,,,0
2.0,240,spindle,ramp,2160,178,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,2160,179,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,2160,181,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,182,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,183,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,184,False,,False,,,,0
2.0,240,spindle,ramp,2160,185,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,2160,186,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,2160,187,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,188,False,,False,,,,0
2.0,240,spindle,ramp,2160,189,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,190,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,2160,191,False,,False,,,,0
2.0,240,spindle,ramp,2160,192,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,193,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,194,False,,False,,,,0
2.0,240,spindle,ramp,2160,195,False,,False,,,,0
2.0,240,spindle,ramp,2160,196,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,197,False,,False,,,,0
2.0,240,spindle,ramp,2160,198,True,13.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,199,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,200,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,2160,202,False,,False,,,,0
2.0,240,spindle,ramp,2160,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,2160,204,False,,False,,,,0
2.0,240,spindle,ramp,2160,205,False,,False,,,,0
2.0,240,spindle,ramp,2160,206,True,37.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,207,False,,False,,,,0
2.0,240,spindle,ramp,2160,208,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,2160,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,2160,210,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,2160,211,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,212,False,,False,,,,0
2.0,240,spindle,ramp,2160,213,True,41.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,214,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,215,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,2160,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,2160,217,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2160,218,False,,False,,,,0
2.0,240,spindle,ramp,2160,219,False,,False,,,,0
2.0,240,spindle,ramp,2160,220,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,221,False,,False,,,,0
2.0,240,spindle,ramp,2160,222,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,2160,223,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,2160,224,True,66.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,225,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,2160,226,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,227,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,2160,228,False,,False,,,,0
2.0,240,spindle,ramp,2160,229,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,2160,230,False,,False,,,,0
2.0,240,spindle,ramp,2160,231,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,232,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,2160,233,False,,False,,,,0
2.0,240,spindle,ramp,2160,234,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,235,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,2160,236,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,2160,237,False,,False,,,,0
2.0,240,spindle,ramp,2160,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,2160,239,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,2160,240,False,,False,,,,0
2.0,240,spindle,ramp,2160,241,True,52.0,False,,spindle,True,0
2.0,240,spindle,ramp,2520,42,False,,False,,,,0
2.0,240,spindle,ramp,2520,43,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,2520,44,False,,False,,,,0
2.0,240,spindle,ramp,2520,45,False,,False,,,,0
2.0,240,spindle,ramp,2520,46,False,,False,,,,0
2.0,240,spindle,ramp,2520,47,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,2520,48,False,,False,,,,0
2.0,240,spindle,ramp,2520,49,False,,False,,,,0
2.0,240,spindle,ramp,2520,50,False,,False,,,,0
2.0,240,spindle,ramp,2520,51,False,,False,,,,0
2.0,240,spindle,ramp,2520,52,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,2520,53,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,2520,54,False,,False,,,,0
2.0,240,spindle,ramp,2520,55,False,,False,,,,0
2.0,240,spindle,ramp,2520,56,True,38.0,False,,spindle,True,0
2.0,240,spindle,ramp,2520,57,False,,False,,,,0
2.0,240,spindle,ramp,2520,58,False,,False,,,,0
2.0,240,spindle,ramp,2520,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,2520,60,True,41.0,False,,spindle,True,0
2.0,240,spindle,ramp,2520,61,False,,False,,,,0
2.0,240,spindle,ramp,2520,62,False,,False,,,,0
2.0,240,spindle,ramp,2520,63,False,,False,,,,0
2.0,240,spindle,ramp,2520,64,False,,False,,,,0
